T1ID,T1SEED,T1SCORE,T1NAME,T1PTS,T1REB,T1AST,T1STL,T1BLK,T1TO,T1FG%,T1FT%,T13P%,T1W,T1L,T1BPI,T1SOS,T1SOR,T1REC,T2ID,T2SEED,T2SCORE,T2NAME,T2PTS,T2REB,T2AST,T2STL,T2BLK,T2TO,T2FG%,T2FT%,T23P%,T2W,T2L,T2BPI,T2SOS,T2SOR,T2REC,SEEDDIFF,BPIDIFF,SOSDIFF,SORDIFF
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2390,10,0,Miami Hurricanes,74.8,30.5,14.0,8.7,2.9,9.6,47.8,74.3,35.3,23,10,57,61,33,0.697,-4,-36,-60,-6
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,130,11,0,Michigan Wolverines,73.0,35.5,14.2,4.8,3.1,11.5,46.8,74.6,34.0,17,14,29,4,45,0.548,-5,-8,-3,-18
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,127,07,0,Michigan State Spartans,72.1,37.1,15.8,5.8,5.1,13.1,45.7,74.7,37.8,22,12,32,8,23,0.647,-1,-11,-7,4
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,147,14,0,Montana State Bobcats,77.0,35.4,13.2,5.2,3.7,12.8,47.5,75.3,36.9,27,7,163,354,112,0.794,-8,-142,-353,-85
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,93,07,0,Murray State Racers,79.3,39.2,14.7,7.9,3.1,11.4,47.9,69.4,35.3,30,2,30,266,21,0.938,-1,-9,-265,6
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,166,12,0,New Mexico State Aggies,73.3,38.5,13.9,5.1,4.2,14.0,45.7,69.8,32.6,26,6,117,226,68,0.812,-6,-96,-225,-41
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2450,16,0,Norfolk State Spartans,75.1,38.8,12.6,6.7,3.7,14.0,46.6,69.8,34.8,24,6,135,358,119,0.8,-10,-114,-357,-92
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,153,08,0,North Carolina Tar Heels,77.5,39.8,14.8,5.4,3.8,11.7,45.3,77.2,36.2,24,9,26,45,19,0.727,-2,-5,-44,8
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,87,11,0,Notre Dame Fighting Irish,72.5,34.1,14.2,5.1,1.9,10.3,46.2,75.8,38.0,22,10,49,63,38,0.688,-5,-28,-62,-11
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,194,07,0,Ohio State Buckeyes,73.8,34.4,12.8,4.4,4.8,11.0,47.4,76.0,37.3,19,11,23,21,35,0.633,-1,-2,-20,-8
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2507,04,0,Providence Friars,71.8,37.5,13.2,5.0,3.8,11.7,43.7,72.6,34.3,25,5,41,62,13,0.833,2,-20,-61,14
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2509,03,0,Purdue Boilermakers,79.8,38.6,16.6,4.6,3.5,11.7,49.3,70.3,39.1,27,7,10,25,9,0.794,3,11,-24,18
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,257,12,0,Richmond Spiders,71.7,32.3,14.7,7.9,2.3,9.8,44.4,72.5,33.7,23,12,71,91,72,0.657,-6,-50,-90,-45
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,164,11,0,Rutgers Scarlet Knights,67.9,35.4,15.0,7.2,3.9,11.5,44.3,70.1,33.6,18,13,74,29,54,0.581,-5,-53,-28,-27
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2571,13,0,South Dakota State Jackrabbits,86.7,35.6,15.2,6.1,2.5,11.0,52.5,75.9,44.9,30,4,60,265,41,0.882,-7,-39,-264,-14
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,21,08,0,San Diego State Aztecs,65.3,35.1,11.9,7.5,4.7,12.7,43.3,69.5,35.8,23,8,28,88,40,0.742,-2,-7,-87,-13
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2539,10,0,San Francisco Dons,77.1,38.0,13.1,7.7,4.6,12.9,45.7,69.6,35.4,24,9,31,92,50,0.727,-4,-10,-91,-23
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2550,08,0,Seton Hall Pirates,72.9,38.9,10.4,7.0,5.5,12.0,42.3,75.7,34.0,21,10,36,44,31,0.677,-2,-15,-43,-4
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2608,05,0,Saint Mary's Gaels,69.8,33.8,13.4,7.0,2.6,11.3,46.3,76.2,35.0,25,7,22,78,24,0.781,1,-1,-77,3
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2612,15,0,Saint Peter's Peacocks,66.9,36.2,12.2,7.3,4.9,13.9,43.1,68.3,35.3,19,11,113,196,127,0.633,-9,-92,-195,-100
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,357,16,0,Texas A&M-CC Islanders,76.9,38.4,15.0,8.5,1.7,14.2,44.5,74.4,33.5,23,11,242,357,207,0.676,-10,-221,-356,-180
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2628,09,0,TCU Horned Frogs,68.1,38.8,13.6,6.3,4.2,14.5,44.1,66.8,30.4,20,12,45,9,28,0.625,-3,-24,-8,-1
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2633,03,0,Tennessee Volunteers,73.2,37.2,16.1,9.3,4.4,12.4,43.0,71.2,35.9,26,7,5,2,3,0.788,3,16,-1,24
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,251,06,0,Texas Longhorns,68.3,33.6,13.0,7.7,3.4,11.8,44.2,74.9,32.3,21,11,17,20,25,0.656,0,4,-19,2
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2641,03,0,Texas Tech Red Raiders,71.7,36.5,13.6,8.2,3.5,13.9,47.0,69.9,31.4,25,9,13,13,12,0.735,3,8,-12,15
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2640,16,0,Texas Southern Tigers,69.2,39.5,10.7,5.6,5.0,14.9,43.7,67.1,31.7,18,12,175,234,181,0.6,-10,-154,-233,-154
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,5,12,0,UAB Blazers,80.7,38.4,13.0,9.6,4.3,11.5,46.8,73.8,37.9,27,7,47,195,66,0.794,-6,-26,-194,-39
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,26,04,0,UCLA Bruins,76.4,37.1,14.0,7.0,3.3,9.2,45.0,73.6,35.1,25,7,8,55,15,0.781,2,13,-54,12
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,30,07,0,USC Trojans,72.6,40.2,14.2,5.1,4.5,12.0,45.4,66.6,35.4,26,7,40,76,20,0.788,-1,-19,-75,7
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,261,13,0,Vermont Catamounts,74.9,35.1,15.2,5.2,2.5,9.7,49.3,74.7,36.4,28,5,37,314,71,0.848,-7,-16,-313,-44
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,222,02,0,Villanova Wildcats,72.6,34.9,12.1,6.2,2.3,10.0,43.7,82.3,35.9,26,7,7,19,8,0.788,4,14,-18,19
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,259,11,0,Virginia Tech Hokies,70.7,32.2,14.4,5.4,3.2,10.8,47.1,74.3,39.3,23,12,19,58,42,0.657,-5,2,-57,-15
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,275,03,0,Wisconsin Badgers,70.7,34.9,11.1,5.3,2.8,8.5,42.5,74.2,31.2,24,7,27,14,10,0.774,3,-6,-13,17
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2750,16,0,Wright State Raiders,75.5,34.9,13.9,5.8,2.9,12.3,46.5,76.8,32.9,21,13,164,323,194,0.618,-10,-143,-322,-167
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,2751,12,0,Wyoming Cowboys,73.0,35.8,11.4,4.0,2.0,11.1,45.8,72.7,34.3,25,8,103,114,53,0.758,-6,-82,-113,-26
333,06,0,Alabama Crimson Tide,80.0,40.0,14.6,7.0,4.7,14.6,44.1,73.0,30.8,19,13,21,1,27,0.594,43,14,0,Yale Bulldogs,72.3,36.0,11.9,6.2,3.2,12.9,44.4,73.9,33.0,19,11,151,175,129,0.633,-8,-130,-174,-102
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,8,04,0,Arkansas Razorbacks,76.9,38.2,14.1,7.7,4.2,12.6,44.0,75.3,30.7,25,8,20,47,16,0.758,-3,-17,26,-14
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2,02,0,Auburn Tigers,78.7,39.9,14.6,8.8,7.9,12.1,44.0,73.3,32.0,27,5,12,34,6,0.844,-1,-9,39,-4
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,239,01,0,Baylor Bears,76.5,37.1,15.8,8.8,3.4,12.5,46.4,69.8,34.6,26,6,6,11,4,0.812,0,-3,62,-2
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,68,08,0,Boise State Broncos,68.7,35.0,11.5,5.9,3.5,12.1,44.8,64.9,34.8,27,7,56,102,36,0.794,-7,-53,-29,-34
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2803,16,0,Bryant Bulldogs,77.9,41.5,14.1,6.3,4.5,13.9,43.7,73.3,30.8,22,9,169,288,125,0.71,-15,-166,-215,-123
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,236,13,0,Chattanooga Mocs,74.8,35.9,13.0,7.2,2.2,11.0,46.9,75.2,34.6,27,7,61,154,56,0.794,-12,-58,-81,-54
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2142,14,0,Colgate Raiders,76.1,36.2,17.2,6.2,3.7,11.3,47.6,69.5,40.3,23,11,108,309,153,0.676,-13,-105,-236,-151
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,36,06,0,Colorado State Rams,73.7,31.9,14.2,6.3,3.2,10.1,48.5,77.4,35.8,25,5,81,107,29,0.833,-5,-78,-34,-27
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,41,05,0,UConn Huskies,75.2,40.9,14.0,6.0,6.5,11.9,43.6,75.0,35.3,23,9,18,43,22,0.719,-4,-15,30,-20
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,156,09,0,Creighton Bluejays,69.0,38.3,13.2,5.4,4.4,14.1,45.0,72.9,30.7,22,11,68,38,32,0.667,-8,-65,35,-30
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2239,15,0,CSU Fullerton Titans,70.3,33.5,11.3,7.3,2.0,12.3,44.7,76.3,33.0,21,10,173,321,149,0.677,-14,-170,-248,-147
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2166,10,0,Davidson Wildcats,75.6,34.2,14.7,4.7,2.6,9.8,48.1,75.7,38.6,27,6,51,117,34,0.818,-9,-48,-44,-32
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,48,15,0,Delaware Blue Hens,73.8,32.8,12.7,6.6,3.7,12.6,46.9,74.3,35.2,22,12,149,224,136,0.647,-14,-146,-151,-134
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,150,02,0,Duke Blue Devils,80.2,38.3,16.9,6.5,5.5,10.2,48.9,72.9,36.8,28,6,11,56,11,0.824,-1,-8,17,-9
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2247,16,0,Georgia State Panthers,70.6,37.3,13.5,8.9,4.5,11.9,40.3,71.7,32.9,18,10,136,254,138,0.643,-15,-133,-181,-136
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2250,01,0,Gonzaga Bulldogs,87.8,41.5,18.2,6.7,5.9,11.8,52.7,73.0,37.9,26,3,1,80,7,0.897,0,2,-7,-5
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,248,05,0,Houston Cougars,75.8,39.2,16.7,8.2,5.2,11.3,46.9,66.9,34.1,29,5,2,87,14,0.853,-4,1,-14,-12
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,356,04,0,Illinois Fighting Illini,75.8,38.6,15.4,5.2,3.0,12.2,45.3,70.8,36.7,22,9,16,18,18,0.71,-3,-13,55,-16
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,84,12,0,Indiana Hoosiers,71.5,36.3,14.9,5.7,5.0,11.9,45.9,69.9,33.9,20,13,34,33,48,0.606,-11,-31,40,-46
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2294,05,0,Iowa Hawkeyes,83.8,37.3,16.1,7.4,4.4,9.2,46.4,74.9,36.8,26,9,14,37,17,0.743,-4,-11,36,-15
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,66,11,0,Iowa State Cyclones,66.5,32.0,14.7,8.4,3.1,13.8,43.9,68.4,32.1,20,12,53,15,30,0.625,-10,-50,58,-28
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,55,15,0,Jacksonville State Gamecocks,73.9,36.9,14.5,6.2,2.9,13.3,47.2,68.1,38.8,21,10,126,286,140,0.677,-14,-123,-213,-138
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2305,01,0,Kansas Jayhawks,78.6,37.4,15.4,6.4,4.1,12.5,48.1,72.4,35.5,28,6,9,10,1,0.824,0,-6,63,1
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,96,02,0,Kentucky Wildcats,79.5,40.3,16.1,6.8,4.2,11.6,48.4,73.0,34.9,26,7,4,17,5,0.788,-1,-1,56,-3
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2344,14,0,Longwood Lancers,76.3,37.3,14.0,7.8,2.4,12.0,45.4,72.4,38.0,26,6,129,352,102,0.812,-13,-126,-279,-100
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2350,10,0,Loyola Chicago Ramblers,73.8,33.9,15.0,6.9,2.4,12.2,48.3,71.9,38.3,25,7,25,115,51,0.781,-9,-22,-42,-49
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,99,06,0,LSU Tigers,73.1,36.9,12.7,11.1,4.4,14.5,44.0,73.2,31.9,22,11,15,26,26,0.667,-5,-12,47,-24
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,269,09,0,Marquette Golden Eagles,74.4,34.7,16.0,7.9,5.1,12.5,45.3,74.7,34.7,19,12,54,31,44,0.613,-8,-51,42,-42
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,235,09,0,Memphis Tigers,75.4,38.7,16.1,8.7,5.7,16.4,47.1,69.2,35.9,21,10,24,60,39,0.677,-8,-21,13,-37
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2390,10,0,Miami Hurricanes,74.8,30.5,14.0,8.7,2.9,9.6,47.8,74.3,35.3,23,10,57,61,33,0.697,-9,-54,12,-31
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,130,11,0,Michigan Wolverines,73.0,35.5,14.2,4.8,3.1,11.5,46.8,74.6,34.0,17,14,29,4,45,0.548,-10,-26,69,-43
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,127,07,0,Michigan State Spartans,72.1,37.1,15.8,5.8,5.1,13.1,45.7,74.7,37.8,22,12,32,8,23,0.647,-6,-29,65,-21
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,147,14,0,Montana State Bobcats,77.0,35.4,13.2,5.2,3.7,12.8,47.5,75.3,36.9,27,7,163,354,112,0.794,-13,-160,-281,-110
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,93,07,0,Murray State Racers,79.3,39.2,14.7,7.9,3.1,11.4,47.9,69.4,35.3,30,2,30,266,21,0.938,-6,-27,-193,-19
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,166,12,0,New Mexico State Aggies,73.3,38.5,13.9,5.1,4.2,14.0,45.7,69.8,32.6,26,6,117,226,68,0.812,-11,-114,-153,-66
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2450,16,0,Norfolk State Spartans,75.1,38.8,12.6,6.7,3.7,14.0,46.6,69.8,34.8,24,6,135,358,119,0.8,-15,-132,-285,-117
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,153,08,0,North Carolina Tar Heels,77.5,39.8,14.8,5.4,3.8,11.7,45.3,77.2,36.2,24,9,26,45,19,0.727,-7,-23,28,-17
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,87,11,0,Notre Dame Fighting Irish,72.5,34.1,14.2,5.1,1.9,10.3,46.2,75.8,38.0,22,10,49,63,38,0.688,-10,-46,10,-36
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,194,07,0,Ohio State Buckeyes,73.8,34.4,12.8,4.4,4.8,11.0,47.4,76.0,37.3,19,11,23,21,35,0.633,-6,-20,52,-33
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2507,04,0,Providence Friars,71.8,37.5,13.2,5.0,3.8,11.7,43.7,72.6,34.3,25,5,41,62,13,0.833,-3,-38,11,-11
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2509,03,0,Purdue Boilermakers,79.8,38.6,16.6,4.6,3.5,11.7,49.3,70.3,39.1,27,7,10,25,9,0.794,-2,-7,48,-7
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,257,12,0,Richmond Spiders,71.7,32.3,14.7,7.9,2.3,9.8,44.4,72.5,33.7,23,12,71,91,72,0.657,-11,-68,-18,-70
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,164,11,0,Rutgers Scarlet Knights,67.9,35.4,15.0,7.2,3.9,11.5,44.3,70.1,33.6,18,13,74,29,54,0.581,-10,-71,44,-52
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2571,13,0,South Dakota State Jackrabbits,86.7,35.6,15.2,6.1,2.5,11.0,52.5,75.9,44.9,30,4,60,265,41,0.882,-12,-57,-192,-39
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,21,08,0,San Diego State Aztecs,65.3,35.1,11.9,7.5,4.7,12.7,43.3,69.5,35.8,23,8,28,88,40,0.742,-7,-25,-15,-38
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2539,10,0,San Francisco Dons,77.1,38.0,13.1,7.7,4.6,12.9,45.7,69.6,35.4,24,9,31,92,50,0.727,-9,-28,-19,-48
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2550,08,0,Seton Hall Pirates,72.9,38.9,10.4,7.0,5.5,12.0,42.3,75.7,34.0,21,10,36,44,31,0.677,-7,-33,29,-29
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2608,05,0,Saint Mary's Gaels,69.8,33.8,13.4,7.0,2.6,11.3,46.3,76.2,35.0,25,7,22,78,24,0.781,-4,-19,-5,-22
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2612,15,0,Saint Peter's Peacocks,66.9,36.2,12.2,7.3,4.9,13.9,43.1,68.3,35.3,19,11,113,196,127,0.633,-14,-110,-123,-125
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,357,16,0,Texas A&M-CC Islanders,76.9,38.4,15.0,8.5,1.7,14.2,44.5,74.4,33.5,23,11,242,357,207,0.676,-15,-239,-284,-205
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2628,09,0,TCU Horned Frogs,68.1,38.8,13.6,6.3,4.2,14.5,44.1,66.8,30.4,20,12,45,9,28,0.625,-8,-42,64,-26
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2633,03,0,Tennessee Volunteers,73.2,37.2,16.1,9.3,4.4,12.4,43.0,71.2,35.9,26,7,5,2,3,0.788,-2,-2,71,-1
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,251,06,0,Texas Longhorns,68.3,33.6,13.0,7.7,3.4,11.8,44.2,74.9,32.3,21,11,17,20,25,0.656,-5,-14,53,-23
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2641,03,0,Texas Tech Red Raiders,71.7,36.5,13.6,8.2,3.5,13.9,47.0,69.9,31.4,25,9,13,13,12,0.735,-2,-10,60,-10
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,2640,16,0,Texas Southern Tigers,69.2,39.5,10.7,5.6,5.0,14.9,43.7,67.1,31.7,18,12,175,234,181,0.6,-15,-172,-161,-179
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,5,12,0,UAB Blazers,80.7,38.4,13.0,9.6,4.3,11.5,46.8,73.8,37.9,27,7,47,195,66,0.794,-11,-44,-122,-64
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,26,04,0,UCLA Bruins,76.4,37.1,14.0,7.0,3.3,9.2,45.0,73.6,35.1,25,7,8,55,15,0.781,-3,-5,18,-13
12,01,0,Arizona Wildcats,84.6,41.4,19.9,6.7,5.7,13.2,49.6,73.8,35.4,31,3,3,73,2,0.912,30,07,0,USC Trojans,72.6,40.2,14.2,5.1,4.5,12.0,45.4,66.6,35.4,26,7,40,76,20,0.788,-6,-37,-3,-18
